CO2,CH4,CO,H,N2O,O3,CFC,AQI
505.2699079536471,1.0296505783560064,1.000930275265918,0.47520574203827937,0.08077296928481428,96.20058036441327,0.011775108289014114,262.68996471620034
432.04574812188037,0.7418522909004517,0.2858849052369028,0.44513189194545816,0.11318524893138679,144.72833396118153,0.05765164755142536,230.77425451680563
336.61147045343364,0.5931027678058992,1.0340701627219815,0.22782837639285647,0.00602135933331791,65.33514031160801,0.0274055220687206,175.13346922660133
448.55307303338105,1.3972157579533269,0.9995963644830748,0.31006629890076837,0.09662374967495348,108.62298320167972,0.055417800251579344,235.67816588064397
310.3165563345655,1.4004180571633305,0.4290835528290289,0.13869059149056634,0.0634344020989634,100.5888678884466,0.06514203883518642,165.69165904811757
572.7961206236346,1.133101457273268,0.9243181335521488,0.09406057986188066,0.09824920565337439,111.14542354346477,0.08297418037072017,297.95578163882567
377.6339944800051,0.8390297910487007,0.8571589953550095,0.23184920246999108,0.03592863954577536,51.81101838208405,0.020642127176060322,194.34886705433425
498.7566853061946,0.8492095746126609,1.2701151862992113,0.1766761140130264,0.26715818422196846,137.21239089441514,0.0010995828658480478,263.49558808208087
393.5133228268233,1.2259556788702395,1.3066779366485233,0.29182805592543604,0.1780777360662146,143.21182824836126,0.013688563006880728,211.59513612124164
456.0204063533432,1.397110259952577,0.1860776185668846,0.03886731848249242,0.20373069574334687,106.51331835892088,0.09000186418481051,239.10979392545437
464.0130838029839,1.3870864242651173,0.8117639677902952,0.48719740383308324,0.23675137158220147,119.66508238768922,0.08738900775625152,244.5038168123305
355.4563366576581,1.2798755458576239,1.289133839857049,0.49310537223980144,0.14953265967871718,142.24993811772958,0.05974131021703083,192.4966711756614
590.8753883293675,1.1420316461542876,1.0559588913021667,0.34908085700987257,0.026076086426227107,120.72386343133986,0.06005168604336534,307.9792640396754
532.5398470083344,0.5841399649950488,1.7273306982578123,0.2680481831720602,0.16113196254556433,65.25390429142614,0.06650366745462555,273.1632392244163
581.8496824692568,0.6616287140946138,1.3515179000759956,0.15476380814316387,0.17605233540626372,107.62883601668132,0.01753712786234496,302.0335013340409
568.4482051282946,1.3985541885270791,0.40957541145471643,0.40689750985347434,0.223631842255299,110.6715046382856,0.09144119459249599,295.7811663977469
479.36999364332553,1.10642905965959,0.2340806200608167,0.34236558627693964,0.1294978638689038,92.4130671302386,0.04187705248920731,249.30344240380623
576.562270506935,0.5091970516166296,1.3205966285919997,0.08130846967244565,0.038274090838669124,123.64442356247228,0.03831385282494975,300.93714298600054
326.54775061557586,0.6014715428660321,0.15037149002908146,0.45546359224692123,0.08513277173961734,143.43670147690148,0.051891770528283754,177.8400944909144
358.79485872574355,1.1635017691080558,1.2129736044195802,0.4112686214615845,0.10892468891959052,142.55685129067763,0.004696596677505505,194.14643913779926
313.56818667316145,0.5050615838462187,1.8864374587074195,0.474899956645962,0.19377517239948036,95.08393714041321,0.01662833687560794,166.6611011897707
397.5990992289793,0.6608080514174987,1.1934009379641701,0.36285975419418,0.17123349140067357,61.323804584075525,0.07380336164263705,205.27477040773874
416.6031869068446,1.0487337893665862,0.8375228597923916,0.30670759796789493,0.10682901776935387,148.48411989623344,0.008279866792512648,223.5662638194283
381.4047095321688,1.1918951976926933,1.3222476150404712,0.20912151814530944,0.2959545746378939,133.88980864459342,0.060315210946638824,204.60051987930294
548.6212527455788,1.1519612595026005,0.9706804919338815,0.46636424167700663,0.18173244580706613,62.46626812032669,0.024534910968132095,281.02808921841466
407.0259980080768,0.7242693094605598,1.1366718997002765,0.4330319447502042,0.07116803752079834,142.08418826173724,0.038929561404197656,218.07738724907844
384.28035290621426,1.2121792213475358,1.8887831366753978,0.022609335053094703,0.03053474178612112,136.98963620621282,0.028869373677069987,206.39485678407243
462.80882494747453,0.7372490874968001,0.833595011821471,0.013183487248626002,0.04585774175529961,101.88380571260721,0.03556727164649492,241.90068196520903
342.2772674924288,0.8253996981592677,1.926262071265437,0.1882316834390248,0.07378731851535243,109.12754357449293,0.07190459051842456,182.50611678030623
540.6590942262119,1.2464914051180243,1.8201662197165211,0.40527666539091645,0.0482044119778667,89.90027038701302,0.029712171562317504,279.89825172540156
322.36519310393123,1.1496328990472147,0.47200315609966326,0.49363806465747223,0.05597010721539173,55.47616388220313,0.056640464029689724,167.1509364540887
596.0660809801552,1.349223410494178,0.23178647166281435,0.07520844555176409,0.08552855060815413,83.51972416459009,0.047605040219909966,306.82080982215194
531.6734307889972,1.1576128923003433,0.29147820261711066,0.29706535767606757,0.05201207858842644,130.28534485980114,0.06636711653626481,279.2608934337129
359.61470446025174,1.0683086033354716,0.13462146873794448,0.19044542831551076,0.2690296273879275,50.46320230046029,0.09368297393247581,185.2072142007065
301.65663513708074,0.5936747678280925,0.27944162543626394,0.4849571989073016,0.024070123698492662,83.34991716911442,0.07325720972102504,159.39774800124928
544.6384285364502,0.8677158030594335,1.397712869491078,0.42105946156785434,0.1573534168710764,89.81686935909434,0.02149403785907568,281.72626197531014
512.0572031542852,0.7652023676817254,0.2352584320744351,0.4191643523555689,0.12311904809689844,103.7395602937923,0.0031183135061284674,266.67922067428873
518.7021504122962,0.7439896433790836,0.7060536975581464,0.23434657989748514,0.2947135850725819,141.98556164127604,0.02622640442998251,273.86235655396297
531.3811040057838,1.4730105547524457,1.7052630908419637,0.2074097511688326,0.033611670650415704,84.63459943659612,0.05950779307002549,274.78045953268634
322.2133955202271,0.8930977246667604,0.14421667789806913,0.13670353596535312,0.11935667971372249,84.69532018962278,0.005142581348425036,169.8680602037256
407.5397185632818,1.3920465551771133,1.647490116918978,0.028187748325463557,0.29084112998261064,123.75012481097484,0.04963662472012364,216.73694278223533
334.7607178575389,1.131138625997263,0.6355240720694598,0.4323611881275266,0.25965213776819407,95.22179408898072,0.05968428489168892,177.33522764907994
558.931027762678,1.2948113035416484,0.32451317248114686,0.4064505045650388,0.24512162128478396,72.4604822939982,0.033424389081696086,287.15935299615745
486.9894380482674,1.002637093105192,1.4238006141918862,0.4998588366430653,0.07737084811348195,95.24395161326933,0.0770912203745822,253.4926802946245
399.26940745579475,1.076903884626359,1.2949914088817795,0.4983184185369527,0.05126627621701974,64.08570203797998,0.010659825313377181,206.52231847568834
319.0675050858071,0.9925176938188639,1.7671968257014006,0.2777158528013137,0.20059296597732929,67.63869865062233,0.007513778173580877,166.7903707395499
393.29469651469867,0.6952429877980445,1.496634983227383,0.38449370759025525,0.27881279673827575,99.83677727394797,0.07281887562036034,207.0177042645016
397.5549966080241,1.2224521152615053,1.6266137677312122,0.472382864941214,0.16702886790417892,91.89254495045479,0.04954913162061985,208.52558698759526
518.8818535014192,0.7807723624408558,0.6358656878854823,0.42482369533870573,0.17148380684096995,141.48459010681,0.06884023964277361,273.9153169117973
491.2672414065639,0.5243159664314538,0.43713513318147335,0.12367405087159883,0.08399372809808525,86.23938991166331,0.04348273386037463,254.46860571149446
566.1638227728979,1.145472295907168,1.5261680281176309,0.22527206765504676,0.23084787995758105,108.05883502780435,0.024640203323910682,294.40116595196133
441.6644775485848,0.6771106794070489,1.6329860046078017,0.06457970757574749,0.05611312456725701,113.22642879195304,0.08191023176741997,232.52976021722912
335.8782737814905,1.4404585843529143,1.9819597698012792,0.4770255136293612,0.0971037709212731,51.30944565883336,0.07994158789689793,173.73020543940933
513.9734361668985,1.4539285770025874,0.8839735861317103,0.30308731722544,0.12763093158492503,116.35373720167107,0.06946964708544268,269.16784820217754
528.2355145850693,1.4148643902204485,0.806834363006288,0.11432140275173136,0.1522831136053365,67.80359668697514,0.02721451372299627,271.4133821726947
468.38315927084886,0.8701587002554444,1.575184625409794,0.33585034220292836,0.07272291972452406,146.1070317469455,0.05902306668690871,249.24204701157558
531.2901539863683,0.5154566165288674,0.7475267264807338,0.3090641202289479,0.03445104742176106,64.8662727753113,0.03609738969400268,272.37904102476654
448.13867890931726,1.4283185625877253,1.868438918646773,0.17908135901642025,0.18318601273248977,91.46241237270237,0.009158207332663416,233.84399585114195
456.81984881459823,0.9281841483173143,1.7309842285017225,0.05677879609981451,0.08658916597207673,58.534966807864386,0.09173135754622429,234.72413204643266
428.26230550756486,1.4666548190436695,0.9150886520125348,0.3357865977963998,0.17437146642678367,149.68742518459473,0.01368186309189614,229.65236143552923
307.62573802322856,1.4636199770892528,1.526655028803845,0.26015385045189665,0.046308814582260695,100.21950103312426,0.09502373538208025,164.44525566651723
332.36742809799136,1.35300945546736,1.5336314607608965,0.38615919586781966,0.14434203055644523,109.53850173200438,0.04460057729579558,177.72125503418172
309.4287557060203,0.7944488920695857,0.29593535078827193,0.2600817505559967,0.15977682976547575,56.70764773884275,0.018513292883861967,160.67019611836145
490.92312337913415,0.8850977286019253,1.8148505226911766,0.42609075015927006,0.015547061046728072,124.99604703991778,0.054190094737835814,258.43250574787436
394.306794322898,1.351136671516857,1.0599795076509286,0.27595341938724277,0.10098128345817617,70.99055930955858,0.08729458358764083,204.78397407044292
452.5712073494108,0.8169220051562777,1.6702691856047092,0.28046898576769314,0.04032440308169227,139.80542894407137,0.07322248864095612,240.696741151002
572.2699421778279,0.6694927466860925,0.7080942419581623,0.4383268013291725,0.01901249114183032,70.51396404820072,0.08065611478614498,293.48435413756437
374.7876687446625,1.0568012624583503,1.8014941341427808,0.20174143310619852,0.29698806971698355,69.06877206636665,0.06587833667107174,194.81722212100289
423.1148769106889,1.436154774160781,0.8394831895949099,0.06700761422532037,0.09670615349241689,53.65496678480949,0.06922765645178525,217.44647577163684
526.6653415629146,1.196029796674973,0.12059153781256689,0.014391338156669486,0.24296233375639045,97.20669451099992,0.08491956515653193,273.4340331171818
368.63944964748674,1.070061170089365,1.820225755196601,0.3775686278368095,0.07639219642912916,106.48411332626165,0.024966800885918596,195.49283169828072
323.0939729486379,0.5971764937707685,0.2734446858936538,0.31015477567673233,0.20445081666717876,56.57086394283524,0.04894249636431405,167.43261416525849
386.9254358741304,1.1150072266991697,0.7066959114217882,0.3520398840496118,0.22806835796690594,127.55276166950105,0.022120944181960225,206.64643527173817
348.36638617620133,1.4900538501042633,1.9051177373965293,0.10648208075445537,0.17869162218235327,95.32888347480275,0.09876680079966471,184.36744564087323
578.9092957027719,0.640084015236524,1.9061535791813566,0.06818573779338488,0.14147285656504752,102.439026932758,0.09440593396866133,300.0921501478703
542.436113869325,1.0183296523637368,1.1895319874342436,0.007272332833940964,0.12355227424418055,94.07627469382282,0.00394268113685059,281.0531682946808
490.021126953127,1.3773730719279556,1.3004907031226187,0.1752937794032985,0.10466047996289858,90.0763060875326,0.07055751725156885,254.57584085163938
561.4381770563153,1.2407686177542043,0.9520464917588075,0.29495884342731654,0.27885874327434773,105.96403313082179,0.09252483174156659,291.8078784343659
541.1016230697344,1.197015740995268,0.6571004662263226,0.19612202254986616,0.24918582233631872,65.52402459307125,0.018057534512733352,277.5437214573954
355.97101766581073,1.2024840839871094,0.7244626362028402,0.21873746101186453,0.28950807319995375,68.1928130495271,0.05679452305526295,185.25754838734184
567.7676995469933,0.8594911512197552,1.3777850665463731,0.4520793472468742,0.037289167045663416,136.17856210135173,0.09154882975880418,297.92525902784354
461.8026725746952,0.7935918442644934,1.529511605931592,0.17412773351165017,0.21926024256109328,144.61154621336328,0.0033945978585798843,245.76678094397613
542.2320465492187,1.3093611554785136,1.6040001830791122,0.2569947445799054,0.28150213704631133,87.3309316279753,0.06974202672468399,280.42429168366453
568.8273899770479,1.3101133946791808,1.6002744713096524,0.39182650637057154,0.054369919849698044,77.07446731435537,0.029734900737255078,292.69636865424656
395.40104249155917,1.3670723185801037,0.2732915957925117,0.19827139116063508,0.019948880210033246,114.39995432390158,0.09243961953765305,209.5929020614621
333.015577358303,1.4132405525564713,1.0393985789349047,0.31104335011393675,0.22233619478701772,90.87341710980964,0.09710582451653678,176.14789659642014
368.3805487625825,1.0113423988609378,0.20936164403162413,0.4311818543733726,0.17234193395397357,52.538635566034486,0.09442664891134339,189.79820408579948
428.1323365878769,1.0015162946871996,1.1441048764150976,0.47476031182882106,0.2525486330274816,65.61525973661904,0.04742142166574638,221.0737197029833
545.404429776748,1.2982951789667752,0.9389079526094163,0.07353674046451897,0.041931712987886845,121.59722288473975,0.08620426509893135,285.35414221033693
558.2191749769031,1.1499639307777652,1.7866379472407696,0.4632938125807472,0.23858019355796706,115.89239419101514,0.08445493985350705,291.2546389230033
302.0856391593572,1.2019668772577035,0.7667385238489495,0.2460581465397691,0.060488196014323356,52.70959925034835,0.03191004732432556,156.76615159388913
453.2241907732697,1.295792669436101,0.32242733121245115,0.12912219414947917,0.04909678285971135,72.19721619329495,0.08289154741506774,234.26438016265186
425.2233009446337,1.3900053418175662,0.37168419590038815,0.22956787811913065,0.04927973937929788,73.10747965880714,0.0037007634715492625,220.3892174872
366.63234314121905,0.8379951568515358,1.5468702002631973,0.4900162876427385,0.24437241606941462,117.18927435987284,0.059626987848205304,195.47355418577456
335.95961020010486,0.875582952639944,1.274614320300896,0.2463090469964348,0.19955916620886002,51.97105377543642,0.023000883728770308,173.58450347527858
401.2845514210884,0.593981939840869,0.29213308463330145,0.1643758051437541,0.1569196274307358,60.41085819845738,0.012056688577727882,206.9027294380402
582.8729111737557,1.078280140996174,0.2598029316184951,0.3167004271583629,0.10764914523705074,129.99160853731894,0.007695320162920916,304.8034535463413
396.96087960622657,0.5359422737967421,1.431841349772328,0.12007280938909654,0.26316016224393246,67.85446620543337,0.06962887758781398,205.58460152836662
455.63718652300986,0.9655980181324602,0.2382497120919677,0.03793166405433196,0.11773353222679062,115.27461078518748,0.03398749637680661,239.66550934533868
510.90568766855336,1.0426446347075766,1.6615341126516767,0.06443986095532461,0.24497983184147312,73.81827810467266,0.07247667715287615,263.3253638699636
409.08888071378817,0.7865412521282844,1.4418602315973428,0.06402291947888622,0.13174047257106553,59.94413927593452,0.006535634079894237,210.9251654204151
591.5346248162882,1.0908332605690108,0.25456268321960956,0.07595134675614718,0.11308332882747227,74.3172190999454,0.03152903378306104,303.5593762502349
588.7341884826334,0.5305002499390494,0.2611916567618646,0.06941358632470507,0.13880393570088193,122.22669318556592,0.05394912923753373,306.7839770150233
375.53468874760927,0.5373481887492144,1.9746151991522334,0.3204373724016073,0.09041336224924262,135.56964681062857,0.07907231648389636,201.70475878309676
449.1745517677156,1.3226005606596583,0.8111145119366285,0.09094004219957241,0.22428281405287534,133.02198645669915,0.031875250293206994,238.37799256982495
390.2634929450309,0.8601906414112629,0.8042200794270927,0.1728336416619316,0.15081611702774375,89.71835296184548,0.06258913764370092,204.4568484303719
385.4521483132403,0.6270605126518848,1.644319177789255,0.4483942049530059,0.06966380854404519,116.80851365706462,0.08859777482361872,204.78771846906082
311.06608420635985,1.0222432600548044,1.8997722970293316,0.23698082013143618,0.2698723719823705,70.4984295415821,0.06158631881823046,163.09986106944464
482.869300193969,1.2699935530986108,1.9734020212634547,0.3337788692605136,0.11516736641196341,79.31477302610134,0.023295947475363378,249.96462275581567
450.80370696865845,0.7158210274968432,1.5314185519919892,0.08615993560081492,0.16306585833419657,139.63358185211197,0.0024400781556538024,239.7407911508432
315.4436253749968,1.1228904758190001,0.8148932125087399,0.09614450940433539,0.27194163328936405,51.300192351073605,0.087009887390093,163.28478493910785
383.5939392709834,0.585347464993768,0.25865136172747066,0.02043430813323943,0.18727139877419763,58.5508530854468,0.0021269410850387137,197.85839781014366
